515049545153445153574656564445484651494452465649444846484844484648484448464848444846484844454846485044484650504445564656564450484648544445535646565644454846485344454846565344574657574445484648534445484656504457465555525257504853445153574656564445485256494857524451535746565644454846514944524656494448464848444846484844454846484844484648484445484648514448465052444556464854445048464854444553574653544445484648534445484656544449484648494445484648534445484656504457465555445050464856445751484654495750575344515357465656444548465149445246564944484648484448464848444846484844484648494445484648504448465149444557465053444957465457444553564651704332,359.88,-0.31,4.81,-0.746854,359.88,-0.31,4.81,0.00,0.00,0.00,0.01,0.00,0.17,-9.25,19.69,-58.50,-0.04,-0.83,9.95,-0.05,-0.82,9.77,22.12,930.35,21.31,27,40
757481,359.88,-0.31,4.81,0.00,0.00,0768112,359.88,-0.31,4.81,0.00,0.00,0.00,0.00,0.00,0.24,-8.88,19.25,-58.50,-0.06,-0.82,10.01,-0.05,-0.82,9.77,22.15,930.37,21.25,27,41
778741,359.88,-0.31,4.81,-0.00,-0.01,0.00,0.04,0.00,0.14,-9.25,20.38,-57.75,-0.01,-0.82,9.91,-0.05,-0.82,9.77,22.15,930.41,21.25,27,42
789371,359.88,-0.31,4.81,-0.00,-0.00,-0.00,-0.01,0.00,0.23,-8.88,20.06,-58.88,-0.06,-0.83,10.00,-0.05,-0.82,9.77,22.15,930.38,21.31,27,43
800000,359.88,-0.31,4.81,0.00,-0.00,0.00,0.00,-0.02,0.23,-9.56,19.69,-59.56,-0.05,-0.85,10.00,-0.05,-0.82,9.77,22.15,930.39,21.25,27,43
810631,359.88,-0.31,4.81,-0.00,0.00,0.00,0.02,-0.01,0.23,-8.88,19.69,-58.50,-0.05,-0.85,9.95,-0.05,-0.82,9.77,22.18,930.39,21.31,27,44
821261,359.88,-0.31,4.81,-0.00,0.00,-0.00,0.01,0.00,0.15,-10.00,20.38,-59.25,-0.04,-0.83,9.92,-0.05,-0.82,9.77,22.15,930.38,21.31,27,45
831893,359.88,-0.31,4.81,0.00,-0.00,0.00,0.00,-0.01,0.18,-8.88,19.69,-58.88,-0.01,-0.83,9.94,-0.05,-0.82,9.77,22.18,930.38,21.31,27,45
853153,359.88,-0.31,4.81,0.00,-0.00,0.00,0.01,-0.01,0.18,-8.88,20.06,-58.50,-0.04,-0.84,9.95,-0.05,-0.82,9.77,22.22,930.41,21.31,27,46
863784,359.88,-0.31,4.81,-0.00,-0.00,0.00,0.01,-0.02,0.18,-10.38,19.69,-58.06,-0.04,-0.85,9.95,-0.05,-0.82,9.77,22.15,930.42,21.31,27,47
874414,359.88,-0.25,4.81,0.00,0.00,0.00,0.00,-0.03,0.21,-10.00,20.38,-59.25,-0.05,-0.86,9.98,-0.05,-0.82,9.77,22.15,930.38,21.31,27,48
885044,359.88,-0.25,4.81,-0.00,-0.00,0.00,-0.02,-0.04,0.23,-8.88,20.38,-58.06,-0.08,-0.87,10.00,-0.05,-0.82,9.77,22.18,930.41,21.31,27,48
895676,359.88,-0.25,4.81,-0.00,-0.00,0.00,-0.01,-0.01,0.15,-9.25,19.69,-58.88,-0.06,-0.83,9.92,-0.05,-0.82,9.77,22.18,930.39,21.25,27,48
906306,359.88,-0.25,4.81,-0.00,0.00,-0.00,0.00,-0.03,0.24,-10.00,19.25,-58.50,-0.04,-0.86,10.01,-0.05,-0.82,9.77,22.18,930.43,21.31,27,49
916936,359.88,-0.25,4.81,0.00,0.00,0.00,0.02,-0.01,0.23,-8.88,18.88,-58.88,-0.02,-0.84,10.00,-0.05,-0.82,9.77,22.18,930.41,21.31,27,49
927568,359.88,-0.25,4.81,0.00,0.00,-0.00,0.00,-0.02,0.25,-8.88,20.06,-58.88,-0.06,-0.82,9.90,-0.05,-0.82,9.77,22.18,930.40,21.31,27,50
938198,359.88,-0.25,4.81,-0.00,0.00,-0.00,0.00,-0.01,0.21,-9.25,19.25,-58.50,-0.04,-0.84,9.98,-0.05,-0.82,9.77,22.18,930.44,21.31,27,51
948826,359.88,-0.25,4.81,0.00,-0.01,-0.00,-0.01,-0.01,0.24,-8.88,19.69,-58.88,-0.06,-0.84,10.01,-0.05,-0.82,9.77,22.18,930.41,21.31,27,52
959458,359.88,-0.25,4.81,0.00,-0.00,0.00,0.00,-0.03,0.15,-9.25,19.25,-58.50,-0.05,-0.83,10.07,-0.05,-0.82,9.77,22.18,930.41,21.31,27,52
970088,359.88,-0.25,4.81,0.00,0.00,0.00,0.00,0.00,0.11,-9.25
